Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BEDOK COURT,"2,310,000","2,411.14",958,Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,313",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"1,220,000",667.37,"1,828",Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"19,677",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,020,000",699.66,"1,458",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,65,"15,692",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,11 to 15
THE CLEARWATER,"1,158,000",947.23,"1,223",Aug-24,BEDOK RESERVOIR VIEW,Resale,Strata,88,"13,159",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
LAGUNA 88,"1,750,000","1,571.54","1,114",Aug-24,EASTWOOD ROAD,Resale,Strata,146,"11,986",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE GLADES,"1,300,000",839.59,"1,548",Aug-24,BEDOK RISE,Resale,Strata,78,"16,667",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE TANAMERA,"1,581,218","1,323.97","1,194",Aug-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"12,855",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
EASTWOOD CENTRE,"1,180,000","1,001.05","1,179",Aug-24,EASTWOOD ROAD,Resale,Strata,93,"12,688",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
ECO,"875,000",635.08,"1,378",Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"14,831",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
STRATFORD COURT,"1,661,000","1,410.08","1,178",Aug-24,BEDOK RIA CRESCENT,Resale,Strata,131,"12,679",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
LAGUNA 88,"1,500,000","1,205.57","1,244",Aug-24,EASTWOOD ROAD,Resale,Strata,112,"13,393",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CASA MERAH,"1,910,000","1,237.86","1,543",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,115,"16,609",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,800,000","1,237.86","1,454",Aug-24,BAYSHORE ROAD,Resale,Strata,115,"15,652",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
CASA MERAH,"1,860,000","1,237.86","1,503",Aug-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,115,"16,174",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
COSTA DEL SOL,"2,230,000","1,323.97","1,684",Aug-24,BAYSHORE ROAD,Resale,Strata,123,"18,130",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
LAGUNA 88,"1,600,000","1,367.03","1,170",Aug-24,EASTWOOD ROAD,Resale,Strata,127,"12,598",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE GLADES,"1,238,000",699.66,"1,769",Aug-24,BEDOK RISE,Resale,Strata,65,"19,046",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
TANAH MERAH MANSION,"1,000,000",904.18,"1,106",Aug-24,TANAH MERAH KECHIL ROAD SOUTH,Resale,Strata,84,"11,905",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,270,000",947.23,"1,341",Aug-24,BAYSHORE ROAD,Resale,Strata,88,"14,432",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
GRANDEUR PARK RESIDENCES,"1,140,000",559.73,"2,037",Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,52,"21,923",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
THE BAYSHORE,"1,225,000",947.23,"1,293",Aug-24,BAYSHORE ROAD,Resale,Strata,88,"13,920",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
THE TANAMERA,"1,493,000","1,323.97","1,128",Aug-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"12,138",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
BAYSHORE PARK,"1,200,000",936.47,"1,281",Aug-24,BAYSHORE ROAD,Resale,Strata,87,"13,793",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
BEDOK COURT,"2,280,000","2,411.14",946,Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,179",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE TROPIC GARDENS,"2,588,000","1,550.02","1,670",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,144,"17,972",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,290,000",667.37,"1,933",Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"20,806",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"1,138,000",893.41,"1,274",Aug-24,BEDOK RESERVOIR VIEW,Resale,Strata,83,"13,711",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
ECO,"950,000",635.08,"1,496",Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"16,102",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
SUNHAVEN,"1,410,000","1,087.16","1,297",Aug-24,UPPER CHANGI ROAD EAST,Resale,Strata,101,"13,960",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE TANAMERA,"1,780,000","1,517.72","1,173",Aug-24,TANAH MERAH KECHIL ROAD,Resale,Strata,141,"12,624",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
URBAN VISTA,"860,000",548.96,"1,567",Aug-24,TANAH MERAH KECHIL LINK,Resale,Strata,51,"16,863",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
COSTA DEL SOL,"1,580,000",947.23,"1,668",Aug-24,BAYSHORE ROAD,Resale,Strata,88,"17,955",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,400,000","1,313.21","1,828",Aug-24,BAYSHORE ROAD,Resale,Strata,122,"19,672",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
BEDOK COURT,"2,250,000","2,411.14",933,Aug-24,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,045",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
ARCHIPELAGO,"3,268,000","2,529.54","1,292",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,235,"13,906",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BLEU @ EAST COAST,"1,930,000","1,205.57","1,601",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,112,"17,232",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
LANDBAY CONDOMINIUM,"1,630,000",968.76,"1,683",Aug-24,JALAN HAJIJAH,Resale,Strata,90,"18,111",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
URBAN VISTA,"1,460,000",979.52,"1,491",Jul-24,TANAH MERAH KECHIL LINK,Resale,Strata,91,"16,044",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,398,000","1,119.46","2,142",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"23,058",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
ECO,"890,000",635.08,"1,401",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"15,085",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
ARCHIPELAGO,"3,320,000","2,475.72","1,341",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,230,"14,435",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CASA MERAH,"1,908,000","1,227.1","1,555",Jul-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,114,"16,737",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,192,000","1,044.11","2,099",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,598",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
ARCHIPELAGO,"2,300,000","1,399.32","1,644",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,130,"17,692",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ARCHIPELAGO,"1,300,000",828.83,"1,568",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,77,"16,883",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE CLEARWATER,"1,286,000",979.52,"1,313",Jul-24,BEDOK RESERVOIR VIEW,Resale,Strata,91,"14,132",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
STRATFORD COURT,"1,450,000","1,259.39","1,151",Jul-24,BEDOK RIA CRESCENT,Resale,Strata,117,"12,393",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,200,000","1,044.11","2,107",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"22,680",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"2,386,000","1,119.46","2,131",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,942",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,408,000","1,162.51","2,071",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,296",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"1,078,000",667.37,"1,615",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,62,"17,387",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
SUNHAVEN,"1,550,000","1,388.56","1,116",Jul-24,UPPER CHANGI ROAD EAST,Resale,Strata,129,"12,016",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
ECO,"1,620,000","1,022.58","1,584",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,95,"17,053",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,508,000",828.83,"1,819",Jul-24,BEDOK NORTH DRIVE,Resale,Strata,77,"19,584",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
THE GLADES,"812,888",473.62,"1,716",Jul-24,BEDOK RISE,Resale,Strata,44,"18,475",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
ARCHIPELAGO,"1,270,000",839.59,"1,513",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,78,"16,282",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ARCHIPELAGO,"2,280,000","1,539.25","1,481",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,143,"15,944",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
BAYSHORE PARK,"1,365,000",936.47,"1,458",Jul-24,BAYSHORE ROAD,Resale,Strata,87,"15,690",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"910,000",473.62,"1,921",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,44,"20,682",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
GRANDEUR PARK RESIDENCES,"850,000",419.8,"2,025",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,39,"21,795",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"888,000",592.02,"1,500",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,55,"16,145",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
CASA MERAH,"1,368,000",990.29,"1,381",Jul-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,92,"14,870",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
ARCHIPELAGO,"850,000",527.44,"1,612",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,49,"17,347",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,928,000","1,517.72","1,929",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,141,"20,766",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
THE GLADES,"1,000,000",592.02,"1,689",Jul-24,BEDOK RISE,Resale,Strata,55,"18,182",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
CASA FLORA,"2,000,000","1,560.78","1,281",Jul-24,SALAM WALK,Resale,Strata,145,"13,793",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE BAYSHORE,"2,100,000","1,431.61","1,467",Jul-24,BAYSHORE ROAD,Resale,Strata,133,"15,789",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
AQUARIUS BY THE PARK,"1,560,000","1,227.1","1,271",Jul-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"13,684",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
URBAN VISTA,"958,000",624.31,"1,534",Jul-24,TANAH MERAH KECHIL LINK,Resale,Strata,58,"16,517",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CHANGI COURT,"1,340,000",968.76,"1,383",Jul-24,UPPER CHANGI ROAD EAST,Resale,Strata,90,"14,889",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE TANAMERA,"1,180,000",947.23,"1,246",Jul-24,TANAH MERAH KECHIL ROAD,Resale,Strata,88,"13,409",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,01 to 05
ECO,"910,000",592.02,"1,537",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"16,545",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
SCENECA RESIDENCE,"2,500,000","1,367.03","1,829",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,127,"19,685",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
BEDOK RESIDENCES,"1,600,000",882.65,"1,813",Jul-24,BEDOK NORTH DRIVE,Resale,Strata,82,"19,512",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
EAST MEADOWS,"1,575,000","1,216.33","1,295",Jul-24,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"13,938",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
ARCHIPELAGO,"820,000",527.44,"1,555",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,49,"16,735",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CHANGI COURT,"1,280,000",968.76,"1,321",Jul-24,UPPER CHANGI ROAD EAST,Resale,Strata,90,"14,222",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE BAYSHORE,"1,230,000",925.7,"1,329",Jul-24,BAYSHORE ROAD,Resale,Strata,86,"14,302",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
URBAN VISTA,"930,000",592.02,"1,571",Jul-24,TANAH MERAH KECHIL LINK,Resale,Strata,55,"16,909",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
STRATFORD COURT,"2,000,000","1,743.77","1,147",Jul-24,BEDOK RIA CRESCENT,Resale,Strata,162,"12,346",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,340,000","1,345.5","1,739",Jul-24,BAYSHORE ROAD,Resale,Strata,125,"18,720",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,460,000","1,313.21","1,873",Jul-24,BAYSHORE ROAD,Resale,Strata,122,"20,164",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
GRANDEUR PARK RESIDENCES,"1,238,888",667.37,"1,856",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"19,982",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
STRATFORD COURT,"1,460,000","1,237.86","1,179",Jul-24,BEDOK RIA CRESCENT,Resale,Strata,115,"12,696",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CASA MERAH,"1,410,000",990.29,"1,424",Jul-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,92,"15,326",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
THE TANAMERA,"1,700,000","1,323.97","1,284",Jul-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"13,821",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,16 to 20
COSTA DEL SOL,"2,400,000","1,560.78","1,538",Jul-24,BAYSHORE ROAD,Resale,Strata,145,"16,552",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
THE BAYSHORE,"2,200,000","1,431.61","1,537",Jul-24,BAYSHORE ROAD,Resale,Strata,133,"16,541",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
WATERFRONT ISLE,"1,410,000",914.94,"1,541",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,85,"16,588",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
WATERFRONT WAVES,"1,950,000","1,377.79","1,415",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,128,"15,234",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,388,000","1,162.51","2,054",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,111",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
THE BAYSHORE,"1,520,000","1,259.39","1,207",Jul-24,BAYSHORE ROAD,Resale,Strata,117,"12,991",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
THE CLEARWATER,"1,860,000","1,453.14","1,280",Jul-24,BEDOK RESERVOIR VIEW,Resale,Strata,135,"13,778",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"2,450,000","1,237.86","1,979",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,115,"21,304",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,060,000",581.26,"1,824",Jul-24,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"19,630",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,398,000","1,162.51","2,063",Jul-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,204",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
THE DAFFODIL,"1,550,000","1,001.05","1,548",Jul-24,UPPER EAST COAST ROAD,Resale,Strata,93,"16,667",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE GLADES,"827,000",484.38,"1,707",Jul-24,BEDOK RISE,Resale,Strata,45,"18,378",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
BEDOK RESIDENCES,"1,790,000","1,194.8","1,498",Jul-24,BEDOK NORTH DRIVE,Resale,Strata,111,"16,126",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
WATERFRONT WAVES,"1,950,000","1,345.5","1,449",Jul-24,BEDOK RESERVOIR ROAD,Resale,Strata,125,"15,600",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
EASTERN LAGOON,"1,630,000","1,001.05","1,628",Jun-24,UPPER EAST COAST ROAD,Resale,Strata,93,"17,527",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
URBAN VISTA,"920,000",592.02,"1,554",Jun-24,TANAH MERAH KECHIL LINK,Resale,Strata,55,"16,727",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
BAYSHORE PARK,"2,650,000","2,195.86","1,207",Jun-24,BAYSHORE ROAD,Resale,Strata,204,"12,990",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
THE CLEARWATER,"1,780,888","1,356.26","1,313",Jun-24,BEDOK RESERVOIR VIEW,Resale,Strata,126,"14,134",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
SCENECA RESIDENCE,"4,900,000","2,400.37","2,041",Jun-24,TANAH MERAH KECHIL LINK,New Sale,Strata,223,"21,973",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
OPTIMA @ TANAH MERAH,"1,470,000",947.23,"1,552",Jun-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"16,705",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
LIMAU PARK,"2,088,000","1,517.72","1,376",Jun-24,JALAN LIMAU BALI,Resale,Strata,141,"14,809",-,Condominium,1,Freehold,16,Outside Central Region,-
PARBURY HILL CONDOMINIUM,"1,570,000",979.52,"1,603",Jun-24,PARBURY AVENUE,Resale,Strata,91,"17,253",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
EASTWOOD REGENCY,"710,000",409.03,"1,736",Jun-24,EASTWOOD ROAD,Resale,Strata,38,"18,684",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE TANAMERA,"1,510,000","1,323.97","1,141",Jun-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"12,276",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
THE TANAMERA,"1,150,000",947.23,"1,214",Jun-24,TANAH MERAH KECHIL ROAD,Resale,Strata,88,"13,068",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,01 to 05
ECO,"980,000",635.08,"1,543",Jun-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"16,610",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
URBAN VISTA,"950,000",592.02,"1,605",Jun-24,TANAH MERAH KECHIL LINK,Resale,Strata,55,"17,273",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
BAYSHORE PARK,"1,798,000","1,291.68","1,392",Jun-24,BAYSHORE ROAD,Resale,Strata,120,"14,983",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
SKY EDEN@BEDOK,"2,683,000","1,302.44","2,060",Jun-24,BEDOK CENTRAL,New Sale,Strata,121,"22,174",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,378,000","1,119.46","2,124",Jun-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,865",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
COSTA DEL SOL,"2,410,000","1,313.21","1,835",Jun-24,BAYSHORE ROAD,Resale,Strata,122,"19,754",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
